,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
53,0.824999988079071,0.8125,0.20000000298023224,0.49873343110084534,0.8578265905380249,3.762035369873047
54,0.800000011920929,0.25,0.20000000298023224,0.466452419757843,1.0708343982696533,3.7866172790527344
55,0.824999988079071,0.75,0.20000000298023224,0.4124821126461029,0.959480881690979,3.7852084636688232
56,0.824999988079071,0.75,0.20000000298023224,0.4471978545188904,0.9401138424873352,3.8033089637756348
57,0.75,0.75,0.20000000298023224,0.5065690875053406,0.88262939453125,3.827423572540283
58,0.800000011920929,0.75,0.20000000298023224,0.3872643709182739,0.9088327288627625,3.743079423904419
59,0.8500000238418579,0.3125,0.20000000298023224,0.45150476694107056,1.0592169761657715,3.744492292404175
60,0.824999988079071,0.8125,0.20000000298023224,0.42931652069091797,0.8534981608390808,3.7853140830993652
61,0.800000011920929,0.8125,0.20000000298023224,0.48390716314315796,0.8378714323043823,3.785475969314575
62,0.8500000238418579,0.8125,0.20000000298023224,0.42541390657424927,0.90943443775177,3.7498459815979004
63,0.824999988079071,0.8125,0.20000000298023224,0.39858126640319824,0.820395827293396,3.6937217712402344
64,0.8500000238418579,0.75,0.20000000298023224,0.4894086420536041,0.7663472294807434,3.6302695274353027
65,0.824999988079071,0.8125,0.20000000298023224,0.42312440276145935,0.6922574043273926,3.610743999481201
66,0.824999988079071,0.875,0.20000000298023224,0.3950345516204834,0.8871687650680542,3.6313164234161377
67,0.824999988079071,0.8125,0.20000000298023224,0.4142671525478363,0.7671213150024414,3.630131244659424
68,0.7749999761581421,0.875,0.20000000298023224,0.4256911277770996,0.7846084237098694,3.6276822090148926
69,0.824999988079071,0.875,0.20000000298023224,0.412524938583374,0.7543778419494629,3.670377254486084
70,0.800000011920929,0.8125,0.20000000298023224,0.3903133273124695,0.9556570649147034,3.6753602027893066
71,0.800000011920929,0.75,0.20000000298023224,0.4484635293483734,0.9434112906455994,3.7219271659851074
72,0.8500000238418579,0.8125,0.20000000298023224,0.39738067984580994,0.7461925745010376,3.7931199073791504
73,0.875,0.8125,0.20000000298023224,0.37899625301361084,0.8086295127868652,3.8435981273651123
74,0.7749999761581421,0.8125,0.20000000298023224,0.39987969398498535,0.8964842557907104,3.8642399311065674
75,0.8500000238418579,0.8125,0.20000000298023224,0.4305640161037445,0.7616623044013977,3.9252090454101562
76,0.8500000238418579,0.8125,0.20000000298023224,0.3771159052848816,0.6608564257621765,3.894395112991333
77,0.875,0.8125,0.20000000298023224,0.37129735946655273,0.9717749357223511,3.886761426925659
78,0.8999999761581421,0.8125,0.20000000298023224,0.31875497102737427,0.8549065589904785,3.880598783493042
79,0.875,0.875,0.20000000298023224,0.3567911982536316,0.7452696561813354,3.881221294403076
80,0.875,0.875,0.20000000298023224,0.34740835428237915,0.7597615718841553,3.8763587474823
81,0.800000011920929,0.8125,0.20000000298023224,0.3879954218864441,0.7467427253723145,3.915670871734619
82,0.7749999761581421,0.8125,0.20000000298023224,0.4245246946811676,0.9111970067024231,3.9752159118652344
83,0.875,0.8125,0.20000000298023224,0.3823219835758209,0.8186654448509216,4.014864921569824
84,0.8500000238418579,0.8125,0.20000000298023224,0.34759941697120667,0.6980950236320496,4.0333757400512695
85,0.875,0.8125,0.20000000298023224,0.339411199092865,0.912397027015686,4.053412914276123
86,0.75,0.8125,0.20000000298023224,0.3972077965736389,0.7472588419914246,4.067811012268066
87,0.800000011920929,0.8125,0.20000000298023224,0.3581920862197876,0.7510703802108765,4.071630477905273
88,0.8500000238418579,0.875,0.20000000298023224,0.34668517112731934,0.7739418745040894,4.076882362365723
89,0.8500000238418579,0.8125,0.20000000298023224,0.3748602271080017,0.7970902919769287,4.0789079666137695
90,0.800000011920929,0.8125,0.20000000298023224,0.40941983461380005,0.8062762022018433,4.081905364990234
91,0.8999999761581421,0.8125,0.20000000298023224,0.2980385720729828,0.92361980676651,4.123016357421875
92,0.8999999761581421,0.8125,0.20000000298023224,0.33690109848976135,0.8142463564872742,4.119791507720947
93,0.8999999761581421,0.8125,0.20000000298023224,0.30959367752075195,0.893568217754364,4.123920440673828
94,0.8500000238418579,0.8125,0.20000000298023224,0.33116212487220764,0.7374588251113892,4.144964218139648
95,0.8999999761581421,0.8125,0.20000000298023224,0.3143734931945801,0.7588179111480713,4.197778224945068
96,0.8500000238418579,0.8125,0.20000000298023224,0.35702890157699585,0.8880625367164612,4.224217891693115
97,0.8500000238418579,0.8125,0.20000000298023224,0.322255939245224,0.8494889140129089,4.222750663757324
98,0.800000011920929,0.8125,0.20000000298023224,0.3637101352214813,0.7539165019989014,4.179220676422119
99,0.875,0.875,0.20000000298023224,0.3583713173866272,0.8066083192825317,4.098183631896973
100,0.875,0.875,0.20000000298023224,0.32010000944137573,0.730185866355896,4.101504325866699
